"58,""'218"",""Ecuador"",""210401"",""Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)"",""61212"",""Confidence interval: Upper bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""8.6"",""A"",""Official estimate integrated with FAO data"",,,,""9.8"",""A"",""Official estimate integrated with FAO data"",,,,""11.1"",""A"",""Official estimate integrated with FAO data"",,,,""12.6"",""A"",""Official estimate integrated with FAO data"",,,,""14.4"",""A"",""Official estimate integrated with FAO data"",,,,""15.6"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210401M"",""Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)"",""6121"",""Valor"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""10.5"",""E"",,,,,""14.1"",""E"",,,,,""16.6"",""E"",,,,,""17.5"",""E"",,,,,""18"",""E"",,,,,""19.3"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210401M"",""Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)"",""61211"",""Confidence interval: Lower bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""7.9"",""E"",,,,,""11"",""E"",,,,,""13.4"",""E"",,,,,""14.2"",""E"",,,,,""14.9"",""E"",,,,,""16.1"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210401M"",""Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)"",""61212"",""Confidence interval: Upper bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""13.2"",""E"",,,,,""17.2"",""E"",,,,,""19.8"",""E"",,,,,""20.8"",""E"",,,,,""21.1"",""E"",,,,,""22.5"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210401F"",""Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)"",""6121"",""Valor"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""11.3"",""E"",,,,,""15.7"",""E"",,,,,""17.8"",""E"",,,,,""18.1"",""E"",,,,,""20.5"",""E"",,,,,""24.1"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210401F"",""Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)"",""61211"",""Confidence interval: Lower bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""8.8"",""E"",,,,,""13.3"",""E"",,,,,""15.1"",""E"",,,,,""15.4"",""E"",,,,,""17.6"",""E"",,,,,""21.1"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210401F"",""Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)"",""61212"",""Confidence interval: Upper bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""13.7"",""E"",,,,,""18.2"",""E"",,,,,""20.6"",""E"",,,,,""20.7"",""E"",,,,,""23.3"",""E"",,,,,""27.2"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210091"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)"",""6121"",""Valor"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""20.7"",""A"",""Official estimate integrated with FAO data"",,,,""23.3"",""A"",""Official estimate integrated with FAO data"",,,,""26.2"",""A"",""Official estimate integrated with FAO data"",,,,""29.2"",""A"",""Official estimate integrated with FAO data"",,,,""32.7"",""A"",""Official estimate integrated with FAO data"",,,,""36.8"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210091"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)"",""61211"",""Confidence interval: Lower bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""17.1"",""A"",""Official estimate integrated with FAO data"",,,,""19.8"",""A"",""Official estimate integrated with FAO data"",,,,""22.7"",""A"",""Official estimate integrated with FAO data"",,,,""25.8"",""A"",""Official estimate integrated with FAO data"",,,,""29.3"",""A"",""Official estimate integrated with FAO data"",,,,""33.5"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210091"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población total (%) (promedio de 3 años)"",""61212"",""Confidence interval: Upper bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""24.3"",""A"",""Official estimate integrated with FAO data"",,,,""26.9"",""A"",""Official estimate integrated with FAO data"",,,,""29.7"",""A"",""Official estimate integrated with FAO data"",,,,""32.7"",""A"",""Official estimate integrated with FAO data"",,,,""36.1"",""A"",""Official estimate integrated with FAO data"",,,,""40.2"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210091M"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)"",""6121"",""Valor"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""31"",""E"",,,,,""36.5"",""E"",,,,,""41.3"",""E"",,,,,""42.7"",""E"",,,,,""46.4"",""E"",,,,,""52"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210091M"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)"",""61211"",""Confidence interval: Lower bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""26.4"",""E"",,,,,""31.4"",""E"",,,,,""36.3"",""E"",,,,,""37.7"",""E"",,,,,""41.9"",""E"",,,,,""47.5"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210091M"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta masculina (%) (promedio de 3 años)"",""61212"",""Confidence interval: Upper bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""35.6"",""E"",,,,,""41.6"",""E"",,,,,""46.4"",""E"",,,,,""47.7"",""E"",,,,,""50.9"",""E"",,,,,""56.5"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210091F"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)"",""6121"",""Valor"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""33.6"",""E"",,,,,""43.5"",""E"",,,,,""46.8"",""E"",,,,,""48.1"",""E"",,,,,""51"",""E"",,,,,""59.2"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210091F"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)"",""61211"",""Confidence interval: Lower bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""29.8"",""E"",,,,,""39.5"",""E"",,,,,""42.6"",""E"",,,,,""43.9"",""E"",,,,,""46.9"",""E"",,,,,""55.1"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210091F"",""Prevalencia de la inseguridad alimentaria moderada o grave en la población adulta femenina (%) (promedio de 3 años)"",""61212"",""Confidence interval: Upper bound"",""%"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""37.5"",""E"",,,,,""47.5"",""E"",,,,,""50.9"",""E"",,,,,""52.4"",""E"",,,,,""55.1"",""E"",,,,,""63.2"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210071"",""Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""6132"",""Valor"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""1"",""A"",""Official estimate integrated with FAO data"",,,,""1.2"",""A"",""Official estimate integrated with FAO data"",,,,""1.4"",""A"",""Official estimate integrated with FAO data"",,,,""1.7"",""A"",""Official estimate integrated with FAO data"",,,,""2"",""A"",""Official estimate integrated with FAO data"",,,,""2.3"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210071"",""Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""61321"",""Confidence interval: Lower bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""0.5"",""A"",""Official estimate integrated with FAO data"",,,,""0.7"",""A"",""Official estimate integrated with FAO data"",,,,""1"",""A"",""Official estimate integrated with FAO data"",,,,""1.2"",""A"",""Official estimate integrated with FAO data"",,,,""1.5"",""A"",""Official estimate integrated with FAO data"",,,,""1.8"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210071"",""Número de personas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""61322"",""Confidence interval: Upper bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""1.4"",""A"",""Official estimate integrated with FAO data"",,,,""1.6"",""A"",""Official estimate integrated with FAO data"",,,,""1.9"",""A"",""Official estimate integrated with FAO data"",,,,""2.2"",""A"",""Official estimate integrated with FAO data"",,,,""2.5"",""A"",""Official estimate integrated with FAO data"",,,,""2.8"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210071M"",""Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""6132"",""Valor"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""0.6"",""E"",,,,,""0.8"",""E"",,,,,""1"",""E"",,,,,""1.1"",""E"",,,,,""1.1"",""E"",,,,,""1.2"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210071M"",""Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""61321"",""Confidence interval: Lower bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""0.4"",""E"",,,,,""0.6"",""E"",,,,,""0.8"",""E"",,,,,""0.9"",""E"",,,,,""0.9"",""E"",,,,,""1"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210071M"",""Número de hombres adultos que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""61322"",""Confidence interval: Upper bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""0.8"",""E"",,,,,""1"",""E"",,,,,""1.2"",""E"",,,,,""1.3"",""E"",,,,,""1.3"",""E"",,,,,""1.4"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210071F"",""Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""6132"",""Valor"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""0.7"",""E"",,,,,""0.9"",""E"",,,,,""1.1"",""E"",,,,,""1.1"",""E"",,,,,""1.3"",""E"",,,,,""1.6"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210071F"",""Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""61321"",""Confidence interval: Lower bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""0.5"",""E"",,,,,""0.8"",""E"",,,,,""0.9"",""E"",,,,,""1"",""E"",,,,,""1.1"",""E"",,,,,""1.4"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210071F"",""Número de mujeres adultas que padecen inseguridad alimentaria grave (millones) (promedio de 3 años)"",""61322"",""Confidence interval: Upper bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""0.8"",""E"",,,,,""1.1"",""E"",,,,,""1.2"",""E"",,,,,""1.3"",""E"",,,,,""1.5"",""E"",,,,,""1.8"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210081"",""Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""6132"",""Valor"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""3.4"",""A"",""Official estimate integrated with FAO data"",,,,""3.9"",""A"",""Official estimate integrated with FAO data"",,,,""4.4"",""A"",""Official estimate integrated with FAO data"",,,,""5"",""A"",""Official estimate integrated with FAO data"",,,,""5.7"",""A"",""Official estimate integrated with FAO data"",,,,""6.5"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210081"",""Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""61321"",""Confidence interval: Lower bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""2.8"",""A"",""Official estimate integrated with FAO data"",,,,""3.3"",""A"",""Official estimate integrated with FAO data"",,,,""3.8"",""A"",""Official estimate integrated with FAO data"",,,,""4.4"",""A"",""Official estimate integrated with FAO data"",,,,""5.1"",""A"",""Official estimate integrated with FAO data"",,,,""5.9"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210081"",""Número de personas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""61322"",""Confidence interval: Upper bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""3.9"",""A"",""Official estimate integrated with FAO data"",,,,""4.4"",""A"",""Official estimate integrated with FAO data"",,,,""5"",""A"",""Official estimate integrated with FAO data"",,,,""5.6"",""A"",""Official estimate integrated with FAO data"",,,,""6.3"",""A"",""Official estimate integrated with FAO data"",,,,""7.1"",""A"",""Official estimate integrated with FAO data"",,,,,,"
"58,""'218"",""Ecuador"",""210081M"",""Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""6132"",""Valor"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""1.8"",""E"",,,,,""2.1"",""E"",,,,,""2.5"",""E"",,,,,""2.6"",""E"",,,,,""2.9"",""E"",,,,,""3.3"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210081M"",""Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""61321"",""Confidence interval: Lower bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""1.5"",""E"",,,,,""1.8"",""E"",,,,,""2.2"",""E"",,,,,""2.3"",""E"",,,,,""2.6"",""E"",,,,,""3"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210081M"",""Número de hombres adultos que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""61322"",""Confidence interval: Upper bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""2"",""E"",,,,,""2.4"",""E"",,,,,""2.8"",""E"",,,,,""2.9"",""E"",,,,,""3.2"",""E"",,,,,""3.6"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210081F"",""Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""6132"",""Valor"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""1.9"",""E"",,,,,""2.6"",""E"",,,,,""2.8"",""E"",,,,,""3"",""E"",,,,,""3.2"",""E"",,,,,""3.8"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210081F"",""Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""61321"",""Confidence interval: Lower bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""1.7"",""E"",,,,,""2.3"",""E"",,,,,""2.6"",""E"",,,,,""2.7"",""E"",,,,,""3"",""E"",,,,,""3.6"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""210081F"",""Número de mujeres adultas que padecen inseguridad alimentaria moderada o grave (millones) (promedio de 3 años)"",""61322"",""Confidence interval: Upper bound"",""millones"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""2.2"",""E"",,,,,""2.8"",""E"",,,,,""3.1"",""E"",,,,,""3.2"",""E"",,,,,""3.5"",""E"",,,,,""4.1"",""E"",,,,,,,"
"58,""'218"",""Ecuador"",""21035"",""Coeficiente de dependencia de las importaciones de cereales (%) (promedio de 3 años)"",""6121"",""Valor"",""%"",,,,""30.5"",""E"",,,,,""32.2"",""E"",,,,,""31.8"",""E"",,,,,""32.6"",""E"",,,,,""33.7"",""E"",,,,,""33.9"",""E"",,,,,""34.5"",""E"",,,,,""34.1"",""E"",,,,,""33.2"",""E"",,,,,""32.5"",""E"",,,,,""30.8"",""E"",,,,,""28.2"",""E"",,,,,""25.3"",""E"",,,,,""23.2"",""E"",,,,,""25.6"",""E"",,,,,""30.2"",""E"",,,,,""34.2"",""E"",,,,,""36.3"",""E"",,,,,,""O"",,,,,,""O"",,,,,,,"
"58,""'218"",""Ecuador"",""21034"",""Porcentaje de las tierras cultivables que están equipadas para el riego (%) (promedio de 3 años)"",""6121"",""Valor"",""%"",,,,""56.6"",""E"",,,,,""61.5"",""E"",,,,,""68"",""E"",,,,,""74.8"",""E"",,,,,""83.2"",""E"",,,,,""91.2"",""E"",,,,,""97.6"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,""100"",""E"",,,,,,""O"",,,,,,""O"",,,,,,,"
